PropertyID,Address,City,State,Zip,SqFt,LotSize_Acres,Bedrooms,Bathrooms,GarageSpaces,HasPool,HasPatio,HasDeck,YearBuilt,LastSoldPrice
NormanOK-078,2139 Washington Blvd,Norman,OK,73072,3732,0.17,3,2,2,0,1,0,1994,570000
OklahomaCityOK-096,9562 Main St,Oklahoma City,OK,73159,3585,0.26,2,1.5,0,0,1,0,1996,488000
OklahomaCityOK-097,8674 Pine Rd,Oklahoma City,OK,73139,3927,0.22,2,1.5,2,0,0,1,1968,543000
NormanOK-079,9171 Western Ave,Norman,OK,73069,1371,0.25,3,2.5,1,0,0,0,1979,177000
NobleOK-072,4968 Maple Ln,Noble,OK,73068,2199,2.91,5,4.5,0,0,0,1,1970,245000
OklahomaCityOK-098,3382 Classen Blvd,Oklahoma City,OK,73170,1525,0.15,4,3.5,0,0,1,0,2017,228000
NobleOK-073,9720 Cedar Ct,Noble,OK,73068,4370,1.98,5,5.5,0,1,0,1,2017,595000
NobleOK-074,9444 Western Ave,Noble,OK,73068,2710,0.94,4,4,0,0,0,1,1979,328000
NormanOK-080,5269 Classen Blvd,Norman,OK,73072,4486,0.22,2,1,3,0,1,0,2002,699000
NormanOK-081,6809 Maple Ln,Norman,OK,73072,1726,0.25,3,3,3,0,1,1,1970,239000
OklahomaCityOK-099,8694 Robinson St,Oklahoma City,OK,73159,2433,0.20,2,1.5,1,1,1,0,1975,341000
NobleOK-075,3794 Pine Rd,Noble,OK,73068,2563,3.60,2,2,2,1,1,1,1998,376000
OklahomaCityOK-100,9677 Penn Ave,Oklahoma City,OK,73139,3570,0.25,2,2.5,1,1,1,0,1986,528000
NobleOK-076,6696 Penn Ave,Noble,OK,73068,1956,4.59,3,3,2,0,1,0,1983,253000
NobleOK-077,4614 Main St,Noble,OK,73068,1167,3.56,3,2.5,3,0,0,1,1995,141000
NobleOK-078,519 Classen Blvd,Noble,OK,73068,2699,1.40,4,4.5,3,0,1,1,2022,382000
NormanOK-082,9121 Robinson St,Norman,OK,73071,3815,0.33,5,5.5,0,1,1,1,1975,585000
NormanOK-083,3396 Robinson St,Norman,OK,73072,1120,0.16,2,1.5,2,0,1,0,1977,134000
NobleOK-079,4025 Western Ave,Noble,OK,73068,1755,4.57,2,2,3,0,0,1,1975,214000
OklahomaCityOK-101,3465 Penn Ave,Oklahoma City,OK,73170,3440,0.19,4,3,3,0,1,0,1993,480000
NobleOK-080,3676 Main St,Noble,OK,73068,3373,0.51,2,1,0,1,1,0,1981,431000
OklahomaCityOK-102,1484 Maple Ln,Oklahoma City,OK,73160,3923,0.34,3,3.5,3,1,1,0,1963,562000
NormanOK-084,8621 Oak Ave,Norman,OK,73072,2287,0.21,5,4.5,1,0,0,0,1983,312000
OklahomaCityOK-103,5323 Cedar Ct,Oklahoma City,OK,73160,4372,0.30,3,2,0,0,1,0,1962,571000
NobleOK-081,5444 Classen Blvd,Noble,OK,73068,1352,4.81,3,3.5,3,0,0,0,1962,130000
NobleOK-082,7226 Pine Rd,Noble,OK,73068,1741,3.24,3,3,2,0,0,0,1987,210000
NobleOK-083,3188 Washington Blvd,Noble,OK,73068,3702,2.31,4,4.5,0,0,1,0,1968,446000
NormanOK-085,5638 Western Ave,Norman,OK,73072,1393,0.32,2,2.5,3,0,0,0,1978,208000
OklahomaCityOK-104,3880 Penn Ave,Oklahoma City,OK,73159,1250,0.16,4,3.5,1,0,1,0,2010,175000
OklahomaCityOK-105,7961 Cedar Ct,Oklahoma City,OK,73159,4155,0.26,3,3,1,0,1,1,1974,578000
OklahomaCityOK-106,9138 Maple Ln,Oklahoma City,OK,73170,1817,0.24,5,4.5,0,0,1,1,1973,229000
OklahomaCityOK-107,2047 Washington Blvd,Oklahoma City,OK,73170,3801,0.20,3,2.5,3,0,1,1,1964,528000
OklahomaCityOK-108,5171 Main St,Oklahoma City,OK,73159,3403,0.25,3,3.5,1,1,1,1,1987,490000
NormanOK-086,1648 Main St,Norman,OK,73071,4265,0.29,4,4,0,0,0,0,1973,603000
NobleOK-084,4559 Washington Blvd,Noble,OK,73068,2721,3.89,2,2,1,1,1,0,1976,369000
NormanOK-087,5791 Main St,Norman,OK,73072,3003,0.31,5,5,1,0,0,0,2002,462000
OklahomaCityOK-109,393 Western Ave,Oklahoma City,OK,73139,2685,0.21,2,2.5,1,1,1,1,1997,403000
NobleOK-085,9521 Washington Blvd,Noble,OK,73068,4182,3.74,4,4,0,0,0,0,2019,568000
NormanOK-088,6976 Oak Ave,Norman,OK,73071,2937,0.37,2,2.5,2,0,0,0,2003,445000
NobleOK-086,591 Classen Blvd,Noble,OK,73068,1132,4.87,5,5.5,0,0,1,0,2012,130000
OklahomaCityOK-110,2607 Classen Blvd,Oklahoma City,OK,73160,3431,0.31,4,4.5,1,0,0,0,1978,452000
NormanOK-089,1666 Pine Rd,Norman,OK,73072,1860,0.15,2,2.5,0,0,1,0,1980,243000
NobleOK-087,8624 Oak Ave,Noble,OK,73068,2716,3.57,3,2.5,3,0,0,0,1995,361000
NormanOK-090,3704 Maple Ln,Norman,OK,73071,4155,0.25,4,4,1,1,0,1,1980,644000
NobleOK-088,896 Robinson St,Noble,OK,73068,2196,4.25,3,2,0,0,1,0,2012,277000
OklahomaCityOK-111,5267 Cedar Ct,Oklahoma City,OK,73160,2171,0.22,5,5.5,1,0,1,0,1973,265000
OklahomaCityOK-112,7684 Pine Rd,Oklahoma City,OK,73170,3808,0.29,3,3,3,0,0,0,1998,563000
NormanOK-091,1587 Pine Rd,Norman,OK,73071,4395,0.22,3,2.5,2,0,1,0,1991,656000
NormanOK-092,4841 Maple Ln,Norman,OK,73072,3295,0.29,5,4.5,3,1,0,1,1963,495000
NormanOK-093,4144 Cedar Ct,Norman,OK,73072,1344,0.32,2,2.5,2,0,1,0,2023,241000
NormanOK-094,3770 Classen Blvd,Norman,OK,73071,3326,0.21,2,2,2,0,1,1,1967,482000
NormanOK-095,9390 Maple Ln,Norman,OK,73071,2357,0.26,3,2,2,1,0,1,1999,384000
NobleOK-089,8393 Main St,Noble,OK,73068,2968,1.74,5,5,1,1,1,0,1981,390000
NormanOK-096,5416 Robinson St,Norman,OK,73071,1822,0.33,4,4.5,0,0,1,1,1973,227000
OklahomaCityOK-113,664 Oak Ave,Oklahoma City,OK,73159,4159,0.29,4,3,2,0,1,0,2015,626000
NobleOK-090,4369 Classen Blvd,Noble,OK,73068,3943,2.14,2,1.5,3,0,1,0,1964,488000
NobleOK-091,1350 Western Ave,Noble,OK,73068,3086,0.71,2,1.5,0,0,0,0,1979,371000
OklahomaCityOK-114,1680 Classen Blvd,Oklahoma City,OK,73139,3013,0.27,2,2.5,1,1,1,1,1995,452000
OklahomaCityOK-115,814 Cedar Ct,Oklahoma City,OK,73160,4120,0.33,5,4,1,1,1,0,1999,613000
NormanOK-097,1852 Maple Ln,Norman,OK,73069,4461,0.27,5,5.5,1,0,1,0,1962,640000
NobleOK-092,7759 Penn Ave,Noble,OK,73068,3690,4.74,4,4.5,0,1,1,0,1984,477000
NormanOK-098,2663 Pine Rd,Norman,OK,73071,1687,0.27,4,4,3,0,1,1,2003,266000
NobleOK-093,9564 Cedar Ct,Noble,OK,73068,2011,3.67,2,1.5,1,0,0,1,2009,277000
NobleOK-094,6100 Main St,Noble,OK,73068,4499,4.89,2,2,2,0,1,0,1985,573000
OklahomaCityOK-116,8949 Robinson St,Oklahoma City,OK,73170,4413,0.16,3,3,0,0,1,1,1960,589000
NobleOK-095,118 Cedar Ct,Noble,OK,73068,3120,0.52,5,4,0,0,0,1,2015,408000
OklahomaCityOK-117,6586 Western Ave,Oklahoma City,OK,73139,2509,0.22,4,3,1,1,1,1,2019,407000
NormanOK-099,9497 Robinson St,Norman,OK,73069,1211,0.33,4,3.5,3,0,0,1,1963,159000
NormanOK-100,7598 Cedar Ct,Norman,OK,73072,1232,0.38,2,1,1,0,0,1,2008,191000
NormanOK-101,3960 Penn Ave,Norman,OK,73072,3024,0.33,5,5.5,3,0,1,0,1987,471000
OklahomaCityOK-118,9687 Western Ave,Oklahoma City,OK,73170,2820,0.27,2,1,3,0,0,1,1967,372000
NormanOK-102,7065 Penn Ave,Norman,OK,73069,2348,0.29,2,1.5,1,0,1,1,2013,375000
NobleOK-096,4122 Western Ave,Noble,OK,73068,3416,3.91,3,2.5,2,0,1,1,1964,413000
OklahomaCityOK-119,1916 Maple Ln,Oklahoma City,OK,73139,4407,0.28,4,4,2,0,0,1,1994,632000
NobleOK-097,3835 Maple Ln,Noble,OK,73068,4352,3.47,5,5.5,3,0,0,0,1973,566000
OklahomaCityOK-120,7450 Main St,Oklahoma City,OK,73139,1817,0.29,2,1,2,0,0,0,1965,215000
NormanOK-103,979 Washington Blvd,Norman,OK,73069,3087,0.34,5,4,2,0,1,0,2010,492000
NobleOK-098,966 Washington Blvd,Noble,OK,73068,1627,1.63,3,3,3,0,1,0,2010,221000
NormanOK-104,1382 Penn Ave,Norman,OK,73069,4432,0.18,2,2,3,0,0,1,2004,687000
NormanOK-105,9615 Penn Ave,Norman,OK,73069,2521,0.31,4,4,2,0,0,0,2009,381000
NormanOK-106,1999 Western Ave,Norman,OK,73069,1451,0.33,4,4,2,0,1,1,2022,246000
NobleOK-099,1827 Western Ave,Noble,OK,73068,4182,2.11,5,5.5,0,0,0,1,2005,532000
OklahomaCityOK-121,6132 Pine Rd,Oklahoma City,OK,73139,4382,0.24,4,3.5,0,0,0,0,2011,620000
NobleOK-100,5945 Classen Blvd,Noble,OK,73068,2455,0.92,2,1,3,0,0,1,1978,307000
OklahomaCityOK-122,5981 Western Ave,Oklahoma City,OK,73170,3611,0.34,2,1.5,1,0,0,0,2006,510000
OklahomaCityOK-123,8618 Washington Blvd,Oklahoma City,OK,73159,1817,0.25,2,1,0,0,0,1,1970,208000
NormanOK-107,9862 Western Ave,Norman,OK,73071,2109,0.20,5,5.5,1,0,1,1,1966,279000
NormanOK-108,5584 Cedar Ct,Norman,OK,73072,3701,0.36,3,3,2,1,1,0,2020,604000
OklahomaCityOK-124,7406 Penn Ave,Oklahoma City,OK,73139,3767,0.27,2,2,1,1,1,0,1991,555000
NobleOK-101,439 Main St,Noble,OK,73068,3166,2.91,5,5.5,0,0,1,0,1997,411000
NormanOK-109,6895 Pine Rd,Norman,OK,73069,4345,0.23,2,1.5,1,0,1,0,2015,673000
OklahomaCityOK-125,2346 Oak Ave,Oklahoma City,OK,73139,2778,0.33,5,4,0,1,0,0,1988,404000
NobleOK-102,5045 Pine Rd,Noble,OK,73068,3742,3.45,4,3,3,0,0,0,1989,495000
NormanOK-110,3055 Cedar Ct,Norman,OK,73072,3656,0.20,3,3,0,1,1,0,1999,565000
NobleOK-103,5787 Pine Rd,Noble,OK,73068,4443,0.99,2,2,2,0,1,1,1966,563000
OklahomaCityOK-126,354 Robinson St,Oklahoma City,OK,73159,4462,0.32,3,3.5,1,0,1,1,2011,642000
OklahomaCityOK-127,6638 Oak Ave,Oklahoma City,OK,73159,2164,0.19,4,4.5,2,0,1,0,1982,285000
NormanOK-111,4439 Cedar Ct,Norman,OK,73069,1606,0.33,2,2.5,3,0,1,1,2015,270000
NormanOK-112,6891 Robinson St,Norman,OK,73069,3527,0.40,4,3.5,2,0,0,0,2021,560000
NormanOK-113,9791 Classen Blvd,Norman,OK,73071,2439,0.17,3,3.5,3,1,1,1,1987,382000
OklahomaCityOK-128,1541 Cedar Ct,Oklahoma City,OK,73139,1793,0.16,5,5.5,2,0,1,1,1973,234000
NobleOK-104,2090 Robinson St,Noble,OK,73068,4360,3.42,2,1.5,1,0,1,0,2015,584000
OklahomaCityOK-129,2297 Oak Ave,Oklahoma City,OK,73170,1939,0.31,5,4,0,0,1,0,1985,250000
NormanOK-114,9607 Penn Ave,Norman,OK,73069,3132,0.40,2,1.5,1,1,1,1,1968,466000
NormanOK-115,691 Western Ave,Norman,OK,73072,3534,0.27,2,1,2,1,1,0,2017,589000
OklahomaCityOK-130,5251 Washington Blvd,Oklahoma City,OK,73170,2167,0.23,4,4,0,0,1,1,1966,266000
OklahomaCityOK-131,9218 Robinson St,Oklahoma City,OK,73170,2855,0.34,3,3,1,0,1,1,1980,371000
NormanOK-116,6867 Oak Ave,Norman,OK,73071,1793,0.33,5,5.5,3,0,1,1,1974,263000
OklahomaCityOK-132,6312 Robinson St,Oklahoma City,OK,73159,1716,0.32,3,3,2,0,1,0,1967,201000
NormanOK-117,7234 Western Ave,Norman,OK,73072,3363,0.32,2,1.5,0,1,1,0,2018,540000
NormanOK-118,5203 Western Ave,Norman,OK,73069,4485,0.39,2,1.5,1,1,0,0,2012,702000
NormanOK-119,6186 Main St,Norman,OK,73071,4153,0.20,2,1.5,1,0,1,1,1969,603000
NobleOK-105,169 Maple Ln,Noble,OK,73068,1664,2.69,4,4,1,0,0,1,1989,193000
NobleOK-106,2932 Maple Ln,Noble,OK,73068,2341,2.15,4,3,1,0,1,0,2001,296000
NormanOK-120,5833 Western Ave,Norman,OK,73069,2400,0.21,5,4,0,0,1,1,1997,360000
OklahomaCityOK-133,8633 Washington Blvd,Oklahoma City,OK,73170,1948,0.28,5,5,0,0,1,0,1963,220000
NormanOK-121,8596 Western Ave,Norman,OK,73069,2180,0.36,3,2,1,0,1,1,2016,338000
NormanOK-122,3900 Western Ave,Norman,OK,73072,4493,0.18,4,3,0,1,1,0,1965,656000
OklahomaCityOK-134,8290 Western Ave,Oklahoma City,OK,73160,3763,0.20,4,4.5,3,0,1,0,2016,563000
NobleOK-107,4753 Oak Ave,Noble,OK,73068,3002,1.48,3,3,2,1,1,1,1981,398000
OklahomaCityOK-135,368 Oak Ave,Oklahoma City,OK,73139,3031,0.22,4,3.5,2,0,0,1,2001,422000
OklahomaCityOK-136,1843 Robinson St,Oklahoma City,OK,73160,2614,0.34,2,2,3,0,1,0,1964,332000
OklahomaCityOK-137,4340 Penn Ave,Oklahoma City,OK,73159,2430,0.18,3,2,0,1,1,0,1969,325000
NobleOK-108,2616 Main St,Noble,OK,73068,2762,1.67,5,5,3,1,1,1,1975,388000
NobleOK-109,2700 Western Ave,Noble,OK,73068,4278,3.63,5,5,3,0,0,1,1991,575000
OklahomaCityOK-138,9844 Main St,Oklahoma City,OK,73159,2495,0.24,5,5,3,0,1,1,1983,347000
OklahomaCityOK-139,8080 Classen Blvd,Oklahoma City,OK,73139,3511,0.28,3,2,1,0,0,0,2009,516000
OklahomaCityOK-140,5757 Pine Rd,Oklahoma City,OK,73160,3224,0.26,5,5,3,1,0,0,1960,446000
NormanOK-123,6539 Maple Ln,Norman,OK,73072,1559,0.24,2,1.5,3,0,0,0,1986,215000
OklahomaCityOK-141,1371 Oak Ave,Oklahoma City,OK,73159,2970,0.16,5,5,2,0,0,0,2006,442000
NormanOK-124,1939 Washington Blvd,Norman,OK,73069,1847,0.26,4,3.5,1,0,0,0,1987,250000
NormanOK-125,3140 Washington Blvd,Norman,OK,73069,4482,0.27,3,3.5,0,0,0,0,2007,665000
NormanOK-126,1267 Washington Blvd,Norman,OK,73069,1167,0.29,3,3,1,0,1,1,1969,134000
NormanOK-127,5421 Classen Blvd,Norman,OK,73072,2920,0.32,5,4,0,1,0,0,2017,478000
NobleOK-110,6940 Robinson St,Noble,OK,73068,3282,4.08,2,1,2,0,1,1,1966,400000
OklahomaCityOK-142,7754 Penn Ave,Oklahoma City,OK,73160,3444,0.25,3,2,2,0,1,0,1962,442000
OklahomaCityOK-143,1335 Pine Rd,Oklahoma City,OK,73159,1182,0.27,3,3,3,0,1,0,2014,183000
NormanOK-128,4057 Maple Ln,Norman,OK,73072,3916,0.21,2,1.5,2,1,0,1,1995,625000
NormanOK-129,8036 Classen Blvd,Norman,OK,73069,3713,0.29,3,2.5,2,1,1,0,1969,558000
OklahomaCityOK-144,5540 Robinson St,Oklahoma City,OK,73170,2852,0.30,3,3.5,2,0,1,1,2017,415000
NormanOK-130,600 Classen Blvd,Norman,OK,73072,2851,0.25,4,4,1,0,0,1,1992,431000
NobleOK-111,7097 Maple Ln,Noble,OK,73068,3548,4.50,2,2.5,3,0,0,1,2020,487000
NormanOK-131,1682 Maple Ln,Norman,OK,73071,2197,0.29,3,3,2,0,1,0,1978,305000
NobleOK-112,4128 Maple Ln,Noble,OK,73068,1976,1.49,5,4.5,0,0,1,1,2001,253000
OklahomaCityOK-145,7406 Pine Rd,Oklahoma City,OK,73139,1470,0.18,4,4,1,0,0,1,1975,174000
NormanOK-132,2470 Washington Blvd,Norman,OK,73072,2069,0.29,2,2,3,0,0,1,1968,274000
OklahomaCityOK-146,7592 Cedar Ct,Oklahoma City,OK,73139,2402,0.18,2,2,2,1,1,0,1987,358000
OklahomaCityOK-147,6568 Main St,Oklahoma City,OK,73139,3701,0.25,2,2,2,0,0,0,2014,535000
OklahomaCityOK-148,1813 Cedar Ct,Oklahoma City,OK,73160,4405,0.28,4,3.5,2,0,1,1,1975,609000
NormanOK-133,9404 Cedar Ct,Norman,OK,73072,2851,0.17,3,2,2,1,1,1,2016,464000
NobleOK-113,9650 Cedar Ct,Noble,OK,73068,1769,4.55,3,3,3,0,1,0,2007,256000
OklahomaCityOK-149,1562 Western Ave,Oklahoma City,OK,73160,3174,0.18,5,4,1,0,1,1,2014,464000
NormanOK-134,5652 Maple Ln,Norman,OK,73069,3956,0.35,2,2,0,1,0,1,2000,629000
NobleOK-114,9721 Penn Ave,Noble,OK,73068,3747,4.14,5,5,3,0,0,0,2009,508000
NobleOK-115,8767 Robinson St,Noble,OK,73068,2179,2.42,4,3,1,0,1,1,2002,291000
OklahomaCityOK-150,7885 Penn Ave,Oklahoma City,OK,73139,3374,0.19,5,5.5,1,1,0,0,1963,457000
NobleOK-116,405 Washington Blvd,Noble,OK,73068,2775,3.89,3,2.5,1,0,1,0,1982,337000
NobleOK-117,981 Maple Ln,Noble,OK,73068,2868,1.60,3,3.5,1,0,1,0,1977,359000
NormanOK-135,7720 Pine Rd,Norman,OK,73069,3031,0.32,4,3.5,1,0,1,0,1988,455000
OklahomaCityOK-151,8934 Pine Rd,Oklahoma City,OK,73160,1455,0.15,5,4.5,1,0,0,0,1994,185000
NormanOK-136,4164 Western Ave,Norman,OK,73071,1766,0.35,3,3.5,3,0,1,0,1981,272000
OklahomaCityOK-152,3329 Oak Ave,Oklahoma City,OK,73139,2496,0.28,2,1.5,1,1,1,1,1960,330000
OklahomaCityOK-153,9117 Classen Blvd,Oklahoma City,OK,73139,1659,0.28,3,3,3,0,0,0,1971,204000
NobleOK-118,7088 Classen Blvd,Noble,OK,73068,1174,2.81,2,1,0,0,1,0,2017,168000
NormanOK-137,8412 Cedar Ct,Norman,OK,73072,3962,0.24,4,3.5,3,0,1,0,2015,632000
NormanOK-138,519 Washington Blvd,Norman,OK,73069,4357,0.28,5,5.5,2,1,1,0,1992,701000
OklahomaCityOK-154,1846 Classen Blvd,Oklahoma City,OK,73170,2428,0.35,3,3.5,1,0,0,0,1997,325000
NormanOK-139,1321 Oak Ave,Norman,OK,73072,2334,0.40,3,3,3,0,1,1,2009,381000
OklahomaCityOK-155,3405 Cedar Ct,Oklahoma City,OK,73159,3477,0.19,3,3,3,1,0,0,1993,514000
OklahomaCityOK-156,4854 Maple Ln,Oklahoma City,OK,73170,1863,0.24,5,4.5,1,0,1,1,1990,253000
OklahomaCityOK-157,9081 Cedar Ct,Oklahoma City,OK,73159,3537,0.25,2,1.5,0,0,0,0,2017,516000
NormanOK-140,1065 Main St,Norman,OK,73071,4466,0.39,5,5,1,1,1,0,1975,678000
OklahomaCityOK-158,8836 Maple Ln,Oklahoma City,OK,73139,4105,0.26,2,2,3,0,1,1,2007,609000
NormanOK-141,5060 Cedar Ct,Norman,OK,73071,1508,0.34,4,4,3,0,0,0,2012,258000
NormanOK-142,8045 Classen Blvd,Norman,OK,73071,2748,0.27,3,2,2,0,0,0,1998,411000
OklahomaCityOK-159,5001 Western Ave,Oklahoma City,OK,73159,2354,0.15,5,5,0,0,0,0,1983,294000
NormanOK-143,1537 Classen Blvd,Norman,OK,73069,4466,0.37,2,1.5,1,0,1,0,1983,674000
NobleOK-119,9390 Western Ave,Noble,OK,73068,4339,4.89,5,5,1,0,1,1,2011,591000
NobleOK-120,768 Pine Rd,Noble,OK,73068,4446,1.35,2,2.5,2,1,1,1,2010,639000
NobleOK-121,4434 Classen Blvd,Noble,OK,73068,1410,2.31,4,4,0,0,0,0,2021,182000
NormanOK-144,5022 Pine Rd,Norman,OK,73071,2805,0.33,3,3.5,2,1,0,0,1968,417000
NormanOK-145,9486 Main St,Norman,OK,73072,4390,0.21,5,5,1,0,1,1,1999,677000
OklahomaCityOK-160,6356 Washington Blvd,Oklahoma City,OK,73170,1566,0.21,3,3,2,0,1,0,1997,226000
NobleOK-122,5436 Cedar Ct,Noble,OK,73068,3563,1.62,5,5.5,0,0,1,1,1985,439000
NormanOK-146,1701 Cedar Ct,Norman,OK,73071,3995,0.22,2,1,2,0,0,1,2017,621000
NormanOK-147,3560 Maple Ln,Norman,OK,73072,1951,0.16,5,5,0,0,1,0,2017,299000
NobleOK-123,571 Main St,Noble,OK,73068,1731,2.01,2,2.5,2,0,1,0,1999,218000
NobleOK-124,5522 Washington Blvd,Noble,OK,73068,4216,3.10,2,1.5,3,0,1,1,2010,582000
NormanOK-148,1743 Washington Blvd,Norman,OK,73069,1688,0.39,5,5.5,3,0,1,0,1989,244000
NobleOK-125,3182 Cedar Ct,Noble,OK,73068,1280,0.77,4,3,1,0,1,1,1986,133000
NobleOK-126,5447 Main St,Noble,OK,73068,2762,2.75,3,2.5,2,0,1,1,2003,373000
NobleOK-127,6537 Penn Ave,Noble,OK,73068,4261,3.13,5,4,0,1,1,1,2021,598000
NobleOK-128,7115 Oak Ave,Noble,OK,73068,1318,0.82,4,3,2,0,1,1,2003,172000
NormanOK-149,2626 Robinson St,Norman,OK,73069,4377,0.29,2,2.5,0,0,1,0,1993,648000
OklahomaCityOK-161,4802 Penn Ave,Oklahoma City,OK,73139,3714,0.32,5,4,1,0,1,0,1975,497000
OklahomaCityOK-162,7566 Western Ave,Oklahoma City,OK,73160,3671,0.18,4,3,2,1,1,0,1993,560000
OklahomaCityOK-163,6964 Western Ave,Oklahoma City,OK,73160,4420,0.33,3,2,0,0,0,0,1986,593000
NormanOK-150,3682 Pine Rd,Norman,OK,73072,3299,0.18,4,3,1,1,1,1,2022,554000
OklahomaCityOK-164,5304 Cedar Ct,Oklahoma City,OK,73170,1200,0.30,3,3,2,0,0,0,1993,150000
NormanOK-151,518 Pine Rd,Norman,OK,73071,3066,0.33,2,2,2,0,1,1,1974,442000
OklahomaCityOK-165,8868 Cedar Ct,Oklahoma City,OK,73139,3675,0.23,2,2,2,1,1,0,1991,553000
NobleOK-129,274 Main St,Noble,OK,73068,3186,1.55,2,1,3,0,1,0,2010,432000
NormanOK-152,1203 Maple Ln,Norman,OK,73072,3759,0.25,3,2.5,1,0,1,0,2010,594000
NobleOK-130,213 Western Ave,Noble,OK,73068,1558,1.73,2,2,1,0,0,0,1999,194000
NormanOK-153,607 Penn Ave,Norman,OK,73072,2427,0.27,5,4.5,3,0,1,0,2019,411000
NormanOK-154,1345 Western Ave,Norman,OK,73069,1551,0.16,4,4,1,0,1,1,2008,245000
NobleOK-131,9351 Pine Rd,Noble,OK,73068,2626,3.56,4,4,1,0,0,0,1976,316000
NobleOK-132,3078 Classen Blvd,Noble,OK,73068,1269,4.27,4,4.5,2,0,1,1,2002,161000
NormanOK-155,1587 Maple Ln,Norman,OK,73071,2082,0.39,5,5.5,2,0,1,0,1990,305000
OklahomaCityOK-166,8709 Cedar Ct,Oklahoma City,OK,73139,4482,0.23,3,3,1,1,1,1,2018,676000
OklahomaCityOK-167,4920 Washington Blvd,Oklahoma City,OK,73139,3228,0.18,5,4,2,0,0,0,2019,481000
NobleOK-133,4923 Main St,Noble,OK,73068,3626,0.66,2,1.5,1,1,1,1,2014,529000
NobleOK-134,4008 Penn Ave,Noble,OK,73068,3675,2.09,4,3,0,0,1,1,1981,443000
NormanOK-156,8890 Main St,Norman,OK,73071,2467,0.40,2,1,1,0,0,0,1967,346000
OklahomaCityOK-168,1868 Penn Ave,Oklahoma City,OK,73170,2054,0.30,5,4.5,1,0,0,1,1997,282000
NormanOK-157,9626 Cedar Ct,Norman,OK,73071,1848,0.22,4,4.5,1,0,1,1,2013,278000
NobleOK-135,6086 Cedar Ct,Noble,OK,73068,3054,3.37,2,2.5,3,0,1,1,1996,416000
NormanOK-158,3368 Washington Blvd,Norman,OK,73071,3561,0.35,3,3.5,0,0,1,0,2015,535000
OklahomaCityOK-169,3380 Cedar Ct,Oklahoma City,OK,73160,4190,0.24,5,5.5,3,0,1,0,2000,613000
OklahomaCityOK-170,8767 Maple Ln,Oklahoma City,OK,73160,4039,0.22,3,2.5,0,0,0,0,1975,540000
NormanOK-159,5763 Robinson St,Norman,OK,73069,2292,0.34,4,3.5,2,0,0,0,1972,330000
NormanOK-160,1448 Classen Blvd,Norman,OK,73072,1751,0.20,4,3.5,1,0,0,0,2014,256000
NobleOK-136,4318 Cedar Ct,Noble,OK,73068,3961,3.89,5,4.5,0,0,1,1,2002,516000
NormanOK-161,4589 Penn Ave,Norman,OK,73072,4412,0.27,4,4.5,1,0,1,0,2017,690000
NormanOK-162,8557 Maple Ln,Norman,OK,73069,4396,0.21,5,5,2,0,0,1,2015,680000
OklahomaCityOK-171,4684 Classen Blvd,Oklahoma City,OK,73139,2706,0.16,3,3,3,0,1,1,2015,398000
NobleOK-137,9121 Robinson St,Noble,OK,73068,3251,3.88,2,1,2,1,1,1,2004,465000
NobleOK-138,3630 Classen Blvd,Noble,OK,73068,1384,0.99,3,3,0,0,0,0,1998,169000
OklahomaCityOK-172,5868 Maple Ln,Oklahoma City,OK,73159,2214,0.18,2,2.5,0,0,1,0,1984,288000
OklahomaCityOK-173,1420 Washington Blvd,Oklahoma City,OK,73160,2615,0.30,3,3.5,3,1,0,0,2004,396000
NobleOK-139,9720 Western Ave,Noble,OK,73068,3728,1.06,3,3.5,2,1,1,0,1994,504000
NobleOK-140,1088 Classen Blvd,Noble,OK,73068,1670,2.67,5,4,3,0,1,0,1996,212000
NormanOK-163,3503 Western Ave,Norman,OK,73069,3358,0.30,2,2.5,1,0,1,1,1983,493000
NormanOK-164,8369 Oak Ave,Norman,OK,73069,4261,0.38,2,2,0,0,1,0,1974,607000
OklahomaCityOK-174,9546 Main St,Oklahoma City,OK,73159,1940,0.16,4,3,3,0,1,0,2021,319000
NobleOK-141,7711 Maple Ln,Noble,OK,73068,1818,3.07,2,2,3,0,1,0,1996,259000
OklahomaCityOK-175,4935 Robinson St,Oklahoma City,OK,73139,3853,0.23,2,2,2,0,1,1,2019,572000
OklahomaCityOK-176,1189 Oak Ave,Oklahoma City,OK,73159,3909,0.18,2,1,3,0,1,0,1983,547000
OklahomaCityOK-177,2667 Penn Ave,Oklahoma City,OK,73160,2516,0.20,4,3,1,0,0,0,1975,323000
NobleOK-142,3862 Washington Blvd,Noble,OK,73068,2726,3.38,4,3.5,2,0,1,1,2007,355000
NobleOK-143,2294 Cedar Ct,Noble,OK,73068,3589,4.76,3,3,0,1,1,0,1960,458000
NormanOK-165,3413 Oak Ave,Norman,OK,73071,3927,0.35,2,1,0,1,1,1,2007,613000
NobleOK-144,7352 Main St,Noble,OK,73068,1949,3.08,4,3,0,0,1,0,2010,248000
NormanOK-166,525 Washington Blvd,Norman,OK,73071,3402,0.29,3,2.5,3,0,1,1,1964,494000
OklahomaCityOK-178,5009 Pine Rd,Oklahoma City,OK,73170,2171,0.26,2,2,3,0,1,0,2002,321000
NobleOK-145,8823 Oak Ave,Noble,OK,73068,2995,3.11,3,2.5,0,0,1,1,2003,374000
